"Vaccine/Exemption","Dose","Geography Type","Geography","School Year","Estimate (%)","Population Size","Percent Surveyed","Footnotes","Number of Exemptions","Survey Type","Not_required"
"Hepatitis B",NA,"States","West Virginia","2015-16",96.4,21333,87.6,NA,NA,"Vol. Response",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2016-17",92.6,28666,66.5,"§",NA,"Census (Pub.), Vol. Response (Pvt.)",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2015-16",94.3,21333,87.6,NA,NA,"Vol. Response",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2017-18",98.1,19519,79.3,"¶",NA,"Vol. Response",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2018-19",98.5,19442,79.3,"¶",NA,"Vol. Response",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2019-20",97.8,17114,49.6,"¶",NA,"Vol. Response",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2020-21",NA,NA,NA,NA,NA,"Not Conducted",TRUE
"Hepatitis B",NA,"States","West Virginia","2009-10",92,22730,86.7,NA,NA,"Vol. Response",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2021-22",98,18070,85.5,"‡. §",NA,"Vol. Response",FALSE
"Hepatitis B",NA,"States","West Virginia","2011-12",93.3,22449,94.9,NA,NA,"Convenient",FALSE
"Hepatitis B",NA,"States","West Virginia","2012-13",95.6,22588,86.5,NA,NA,"Vol. Response",FALSE
"Hepatitis B",NA,"States","West Virginia","2013-14",96.8,22814,84.7,NA,NA,"Vol. Response",FALSE
"Hepatitis B",NA,"States","West Virginia","2016-17",98.3,28666,66.5,"§",NA,"Census (Pub.), Vol. Response (Pvt.)",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2014-15",97,22016,81.3,NA,NA,"Vol. Response",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2011-12",88.9,22449,94.9,NA,NA,"Convenient",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2012-13",96.2,22588,86.5,NA,NA,"Vol. Response",FALSE
"Varicella","2 Doses (unknown disease history)","States","West Virginia","2013-14",95.5,22814,84.7,NA,NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2017-18",98,19519,79.3,"¶",NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2019-20",98.8,17114,49.6,"¶",NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2018-19",98.7,19442,79.3,"¶",NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2021-22",96.5,18070,85.5,"‡. §",NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2020-21",NA,NA,NA,NA,NA,"Not Conducted",TRUE
"Varicella","1 Dose (unknown disease history)","States","West Virginia","2019-20",NA,17114,49.6,"¶",NA,"Vol. Response",TRUE
"Varicella","1 Dose (unknown disease history)","States","West Virginia","2020-21",NA,NA,NA,NA,NA,"Not Conducted",TRUE
"MMR",NA,"States","West Virginia","2013-14",96.1,22814,84.7,NA,NA,"Vol. Response",FALSE
"MMR",NA,"States","West Virginia","2014-15",97.6,22016,81.3,NA,NA,"Vol. Response",FALSE
"MMR",NA,"States","West Virginia","2009-10",91.2,22730,86.7,NA,NA,"Vol. Response",FALSE
"MMR",NA,"States","West Virginia","2011-12",92,22449,94.9,NA,NA,"Convenient",FALSE
"MMR",NA,"States","West Virginia","2012-13",96.3,22588,86.5,NA,NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2009-10",91.9,22730,86.7,NA,NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2014-15",97.6,22016,81.3,NA,NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2015-16",94.8,21333,87.6,NA,NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2016-17",95.7,28666,66.5,"§",NA,"Census (Pub.), Vol. Response (Pvt.)",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2011-12",92.6,22449,94.9,NA,NA,"Convenient",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2012-13",96.3,22588,86.5,NA,NA,"Vol. Response",FALSE
"DTP, DTaP, or DT",NA,"States","West Virginia","2013-14",96.5,22814,84.7,NA,NA,"Vol. Response",FALSE
"MMR",NA,"States","West Virginia","2015-16",95.2,21333,87.6,NA,NA,"Vol. Response",FALSE
"MMR",NA,"States","West Virginia","2016-17",95.9,28666,66.5,"§",NA,"Census (Pub.), Vol. Response (Pvt.)",FALSE
"MMR",NA,"States","West Virginia","2017-18",98.4,19519,79.3,"¶",NA,"Vol. Response",FALSE
"MMR",NA,"States","West Virginia","2018-19",98.8,19442,79.3,"¶",NA,"Vol. Response",FALSE
"MMR",NA,"States","West Virginia","2019-20",98.2,17114,49.6,"¶",NA,"Vol. Response",FALSE
"MMR",NA,"States","West Virginia","2020-21",NA,NA,NA,NA,NA,"Not Conducted",TRUE
"MMR",NA,"States","West Virginia","2021-22",96.5,18070,85.5,"‡. §",NA,"Vol. Response",FALSE
"Hepatitis B",NA,"States","West Virginia","2017-18",99.2,19519,79.3,"¶",NA,"Vol. Response",FALSE
"Polio",NA,"States","West Virginia","2011-12",92.6,22449,94.9,NA,NA,"Convenient",FALSE
"Polio",NA,"States","West Virginia","2009-10",91.5,22730,86.7,NA,NA,"Vol. Response",FALSE
"Hepatitis B",NA,"States","West Virginia","2018-19",99,19442,79.3,"¶",NA,"Vol. Response",FALSE
"Hepatitis B",NA,"States","West Virginia","2019-20",99.7,17114,49.6,"¶",NA,"Vol. Response",FALSE
"Hepatitis B",NA,"States","West Virginia","2021-22",97.3,18070,85.5,"‡. §",NA,"Vol. Response",FALSE
"Hepatitis B",NA,"States","West Virginia","2020-21",NA,NA,NA,NA,NA,"Not Conducted",TRUE
"Varicella","UTD (unknown disease history)","States","West Virginia","2021-22",98,18070,85.5,"‡. §",NA,"Vol. Response",FALSE
"Varicella","UTD (unknown disease history)","States","West Virginia","2020-21",NA,NA,NA,NA,NA,"Not Conducted",TRUE
"Exemption","Any Exemption","States","West Virginia","2009-10",1.3,22730,NA,"‡. †",303,"Vol. Response",FALSE
"Exemption","Any Exemption","States","West Virginia","2011-12",0.2,22449,NA,"‡. †",44,"Convenient",FALSE
"Exemption","Any Exemption","States","West Virginia","2015-16",0.2,21333,NA,"‡. †",35,"Vol. Response",FALSE
"Exemption","Any Exemption","States","West Virginia","2014-15",0.2,22016,NA,"‡. †",38,"Vol. Response",FALSE
"Exemption","Any Exemption","States","West Virginia","2013-14",0.2,22814,NA,"‡. †",35,"Vol. Response",FALSE
"Exemption","Any Exemption","States","West Virginia","2012-13",1.2,22588,NA,"‡. †",262,"Vol. Response",FALSE
"Exemption","Any Exemption","States","West Virginia","2019-20",0.1,17114,NA,"†.‡.‡‡",21,"Vol. Response",FALSE
"Exemption","Any Exemption","States","West Virginia","2020-21",NA,NA,NA,"†.‡.‡‡",NA,"Not Conducted",TRUE
"Exemption","Any Exemption","States","West Virginia","2021-22",0.1,18070,85.5,"†. ‡",17,"Vol. Response",FALSE
"Exemption","Any Exemption","States","West Virginia","2017-18",0.2,19519,NA,"†.‡.‡‡",32,"Vol. Response",FALSE
"Exemption","Any Exemption","States","West Virginia","2016-17",0.3,28666,NA,"‡.†",75,"Census (Pub.), Vol. Response (Pvt.)",FALSE
"Exemption","Any Exemption","States","West Virginia","2018-19",0.8,19442,NA,"†.‡.‡‡",161,"Vol. Response",FALSE
"Polio",NA,"States","West Virginia","2018-19",98.8,19442,79.3,"¶",NA,"Vol. Response",FALSE
"Polio",NA,"States","West Virginia","2019-20",99,17114,49.6,"¶",NA,"Vol. Response",FALSE
"Polio",NA,"States","West Virginia","2017-18",98.2,19519,79.3,"¶",NA,"Vol. Response",FALSE
"Polio",NA,"States","West Virginia","2016-17",96.2,28666,66.5,"§",NA,"Census (Pub.), Vol. Response (Pvt.)",FALSE
"Polio",NA,"States","West Virginia","2012-13",96.3,22588,86.5,NA,NA,"Vol. Response",FALSE
"Polio",NA,"States","West Virginia","2013-14",96.1,22814,84.7,NA,NA,"Vol. Response",FALSE
"Polio",NA,"States","West Virginia","2014-15",98.8,22016,81.3,NA,NA,"Vol. Response",FALSE
"Polio",NA,"States","West Virginia","2015-16",95.4,21333,87.6,NA,NA,"Vol. Response",FALSE
"Exemption","Medical Exemption","States","West Virginia","2013-14",0.2,22814,NA,NA,35,"Vol. Response",FALSE
"Exemption","Medical Exemption","States","West Virginia","2012-13",1.2,22588,NA,NA,262,"Vol. Response",FALSE
"Exemption","Medical Exemption","States","West Virginia","2011-12",0.2,22449,NA,NA,44,"Convenient",FALSE
"Polio",NA,"States","West Virginia","2020-21",NA,NA,NA,NA,NA,"Not Conducted",TRUE
"Exemption","Medical Exemption","States","West Virginia","2009-10",1.3,22730,NA,NA,303,"Vol. Response",FALSE
"Polio",NA,"States","West Virginia","2021-22",96.6,18070,85.5,"‡. §",NA,"Vol. Response",FALSE
"Exemption","Medical Exemption","States","West Virginia","2020-21",NA,NA,NA,"†.‡.‡‡",NA,"Not Conducted",TRUE
"Exemption","Medical Exemption","States","West Virginia","2019-20",0.1,17114,NA,"†.‡.‡‡",21,"Vol. Response",FALSE
"Exemption","Medical Exemption","States","West Virginia","2018-19",0.8,19442,NA,"†.‡.‡‡",161,"Vol. Response",FALSE
"Exemption","Medical Exemption","States","West Virginia","2017-18",0.2,19519,NA,"‡‡",32,"Vol. Response",FALSE
"Exemption","Medical Exemption","States","West Virginia","2016-17",0.3,28666,NA,NA,75,"Census (Pub.), Vol. Response (Pvt.)",FALSE
"Exemption","Medical Exemption","States","West Virginia","2015-16",0.2,21333,NA,NA,35,"Vol. Response",FALSE
"Exemption","Medical Exemption","States","West Virginia","2014-15",0.2,22016,NA,NA,38,"Vol. Response",FALSE
"Exemption","Medical Exemption","States","West Virginia","2021-22",0.1,18070,85.5,"†. ‡",17,"Vol. Response",FALSE
"Exemption","Non-Medical Exemption","National","United States","2016-17",1.8,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2013-14",94,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2014-15",94,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2009-10",94.4,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2011-12",94.7,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2012-13",94.1,NA,NA,NA,NA,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2018-19",2.2,NA,NA,NA,NA,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2017-18",1.9,NA,NA,NA,NA,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2020-21",1.9,3520205,94.8,NA,67809,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2019-20",2.2,NA,NA,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2009-10",1.7,NA,NA,NA,NA,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2021-22",2.3,3835130,96.1,NA,88955,NA,FALSE
"Exemption","Any Exemption","National","United States","2011-12",1.6,NA,NA,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2015-16",2.1,NA,NA,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2014-15",2.2,NA,NA,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2013-14",2.1,NA,NA,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2012-13",1.9,NA,NA,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2014-15",93.8,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2021-22",93,3835130,92.2,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2009-10",95,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2015-16",94.7,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2016-17",95,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2020-21",93.9,3510744,90.8,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2019-20",95.2,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2018-19",94.7,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2017-18",95,NA,NA,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2016-17",95.2,NA,NA,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2014-15",94.3,NA,NA,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2015-16",94.7,NA,NA,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2011-12",95,NA,NA,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2012-13",94.6,NA,NA,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2013-14",94.3,NA,NA,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2017-18",95.2,NA,NA,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2021-22",92.7,3835130,92.2,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2020-21",93.6,3510744,90.8,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2018-19",94.9,NA,NA,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2019-20",94.9,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2018-19",96.4,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2017-18",97.1,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2009-10",96.4,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2021-22",94.6,3835130,92.2,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2009-10",93.9,NA,NA,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2011-12",93.7,NA,NA,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2012-13",93.2,NA,NA,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2013-14",92.8,NA,NA,NA,NA,NA,FALSE
"Polio",NA,"National","United States","2011-12",95.3,NA,NA,NA,NA,NA,FALSE
"Polio",NA,"National","United States","2009-10",95.4,NA,NA,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2021-22",94.1,3835130,92.2,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2020-21",94.6,3510744,90.8,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2019-20",96.1,NA,NA,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2018-19",95.8,NA,NA,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2011-12",96.4,NA,NA,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2012-13",95.7,NA,NA,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2013-14",95.5,NA,NA,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2016-17",96,NA,NA,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2014-15",95.3,NA,NA,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2015-16",95.8,NA,NA,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2017-18",96.1,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2012-13",96.2,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2013-14",96.2,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2014-15",95.1,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2020-21",94.8,352275,93.1,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2019-20",94.1,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2015-16",96,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2011-12",96.1,NA,NA,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2016-17",97.5,NA,NA,NA,NA,NA,FALSE
"Varicella","UTD (unknown disease history)","National","United States","2023-24",92.4,3823472,93.1,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2023-24",3.3,3823472,97,NA,126747,NA,FALSE
"Exemption","Medical Exemption","National","United States","2023-24",0.2,3823472,97,NA,8154,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2023-24",3.1,3823472,97,NA,118186,NA,FALSE
"Polio",NA,"National","United States","2023-24",92.6,3823472,93.1,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2023-24",93.9,3823472,93.1,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2023-24",92.3,3823472,93.1,NA,NA,NA,FALSE
"Varicella","1 Dose (unknown disease history)","National","United States","2023-24",93.7,3823472,93.1,NA,NA,NA,FALSE
"DTP, DTaP, or DT",NA,"National","United States","2023-24",92.3,3823472,93.1,NA,NA,NA,FALSE
"MMR",NA,"National","United States","2023-24",92.7,3823472,93.1,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2021-22",92.7,3835130,92.2,NA,NA,NA,FALSE
"Hepatitis B",NA,"National","United States","2009-10",96.1,NA,NA,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2016-17",94.2,NA,NA,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2015-16",94.3,NA,NA,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2017-18",94.4,NA,NA,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2018-19",94.3,NA,NA,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2020-21",93.5,3158469,90.6,NA,NA,NA,FALSE
"Varicella","2 Doses (unknown disease history)","National","United States","2019-20",94.8,NA,NA,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2020-21",2.2,3520205,94.8,NA,76888,NA,FALSE
"Exemption","Any Exemption","National","United States","2019-20",2.5,NA,NA,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2018-19",2.5,NA,NA,NA,NA,NA,FALSE
"Exemption","Medical Exemption","National","United States","2020-21",0.2,3520205,94.8,NA,8335,NA,FALSE
"Polio",NA,"National","United States","2019-20",95,NA,NA,NA,NA,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2014-15",2,NA,NA,NA,NA,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2013-14",2,NA,NA,NA,NA,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2015-16",1.9,NA,NA,NA,NA,NA,FALSE
"Exemption","Medical Exemption","National","United States","2018-19",0.3,NA,NA,NA,NA,NA,FALSE
"Exemption","Medical Exemption","National","United States","2019-20",0.3,NA,NA,NA,NA,NA,FALSE
"Exemption","Medical Exemption","National","United States","2017-18",0.3,NA,NA,NA,NA,NA,FALSE
"Exemption","Medical Exemption","National","United States","2016-17",0.3,NA,NA,NA,NA,NA,FALSE
"Exemption","Medical Exemption","National","United States","2015-16",0.2,NA,NA,NA,NA,NA,FALSE
"Exemption","Medical Exemption","National","United States","2014-15",0.2,NA,NA,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2021-22",2.6,3835130,96.1,NA,98069,NA,FALSE
"Exemption","Any Exemption","National","United States","2017-18",2.3,NA,NA,NA,NA,NA,FALSE
"Exemption","Any Exemption","National","United States","2016-17",2.1,NA,NA,NA,NA,NA,FALSE
"Exemption","Medical Exemption","National","United States","2021-22",0.2,3835130,96.1,NA,8230,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2012-13",1.7,NA,NA,NA,NA,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2011-12",1.4,NA,NA,NA,NA,NA,FALSE
"Exemption","Non-Medical Exemption","National","United States","2009-10",1.5,NA,NA,NA,NA,NA,FALSE
"MMR",NA,"States","Georgia","2023-24",88.4,136943,100,">=. *",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Georgia","2023-24",88.4,136943,100,">=. *",NA,"Census",FALSE
"Varicella","1 Dose (unknown disease history)","States","Georgia","2023-24",NA,136943,100,">=. *",NA,"Census",TRUE
"Varicella","2 Doses (unknown disease history)","States","Georgia","2023-24",88.4,136943,100,">=. *",NA,"Census",FALSE
"Hepatitis B",NA,"States","Georgia","2023-24",88.4,136943,100,">=. *",NA,"Census",FALSE
"Polio",NA,"States","Georgia","2023-24",88.4,136943,100,">=. *",NA,"Census",FALSE
